date,fwi,fbupinx,drtcode,dufmcode,ffmcode,fdsrte,infsinx
2011-11-22,4.528314,52.1671,296.35153,37.915943,56.483135,1.5600832,1.5134135
2011-11-23,4.1996837,51.405113,292.53134,37.40771,42.392574,1.5152075,1.1101174
2011-11-24,4.149451,51.848785,293.9779,37.707108,55.88334,1.428153,1.360914
2011-11-25,4.832814,53.05849,297.97632,38.588387,68.28449,1.5369797,2.068427
2011-11-26,4.880041,53.46115,299.97183,38.823513,62.492283,1.5736027,1.9700724
2011-11-27,4.824223,53.235847,299.06787,38.666378,55.955475,1.8103404,1.5424745
2011-11-28,4.415653,52.636913,296.75824,38.26661,49.9903,1.6117084,1.3217996
2011-11-29,4.61596,53.674755,299.85773,39.08131,62.151585,1.611327,1.6008133
2011-11-30,4.942117,54.73368,302.8075,39.89096,68.02111,1.7081077,1.8780397
2011-12-01,4.7731237,54.29737,301.02295,39.555458,53.750237,1.730963,1.509522
2011-12-02,4.7672815,53.968803,301.17648,39.2461,52.907524,1.7531277,1.494716
2011-12-03,4.904386,54.70855,303.41797,39.75491,56.156086,1.7339982,1.5799404
2011-12-04,5.099105,55.945984,306.53668,40.71346,66.37961,1.7028768,1.9042552
2011-12-05,5.0606923,55.487003,306.3804,40.31326,56.411324,1.6916499,1.7355394
2011-12-06,4.6539845,54.601242,304.52902,39.672153,44.784378,1.5817199,1.3972054
2011-12-07,4.4324384,54.23036,303.22055,39.437466,43.36739,1.5764258,1.2455522
2011-12-08,4.544395,53.764442,304.9074,39.002598,53.438488,1.5737245,1.4279206
2011-12-09,4.191174,53.19786,304.72934,38.596764,51.597343,1.420891,1.2862552
2011-12-10,3.8837333,51.363663,294.78366,37.456818,49.324234,1.363279,1.2005874
2011-12-11,3.7401757,50.13186,293.5917,36.407135,57.264534,1.2857317,1.3054423
2011-12-12,3.7817352,50.39688,294.71838,36.6037,56.33236,1.233962,1.259566
2011-12-13,3.8854663,50.276863,294.09085,36.504623,50.162033,1.2810153,1.1749508
2011-12-14,3.883713,50.140236,293.3908,36.305458,46.956974,1.2699623,1.1167667
2011-12-15,3.3920896,48.286972,288.3521,34.926056,37.60545,1.1170093,0.8815082
2011-12-16,3.3389997,47.580154,287.99033,34.347775,43.913235,1.0714567,0.9050574
2011-12-17,4.0513444,47.80878,288.8781,34.51372,46.605846,1.4330657,1.2139964
2011-12-18,4.49344,48.25419,289.51083,34.842865,46.911373,1.6550224,1.371096
2011-12-19,4.764395,48.418835,289.49435,34.969814,39.47231,1.8024625,1.4026202
2011-12-20,3.4332123,47.887203,288.8719,34.594597,35.57687,1.1635073,0.8739552
2011-12-21,2.989615,45.706383,285.75085,32.752888,37.310856,1.0179223,0.7677056
2011-12-22,2.8471484,45.15497,283.94208,32.437176,38.067513,0.93418276,0.70689696
2011-12-23,2.6755116,43.59792,282.4353,31.298382,46.92247,0.8375645,0.80191183
2011-12-24,3.312631,44.37955,284.77353,31.86944,53.43084,1.0376205,1.1584773
2011-12-25,2.8859673,43.043762,281.5858,30.974436,46.031677,0.9166667,0.8568509
2011-12-26,2.9466305,42.273685,279.44656,30.407135,39.559658,0.97609764,0.74943584
2011-12-27,2.703713,41.642838,279.1603,29.779463,44.75633,0.8347821,0.7402987
2011-12-28,2.8109903,40.46404,277.26807,28.71144,46.41285,0.8925003,0.8190409
2011-12-29,2.614633,37.694542,274.75073,25.95003,45.24414,0.79725415,0.78614014
2011-12-30,2.3257036,34.65468,269.21057,23.490757,43.07552,0.6872337,0.64950037
2011-12-31,2.2065303,30.932554,260.56253,20.423887,47.94861,0.64143515,0.7901773
2012-01-01,2.643509,30.584055,260.8833,20.081167,50.833817,0.7996552,0.9923511
2012-01-02,2.524268,30.134315,258.98672,19.775707,46.056015,0.7602632,0.8572244
2012-01-03,2.496597,29.996244,256.80185,19.740467,44.715908,0.7490026,0.79741096
2012-01-04,2.2304575,26.60153,245.55142,17.069324,39.593155,0.7023442,0.6195784
2012-01-05,2.3883007,24.46144,239.17822,15.389948,38.551407,0.8838573,0.7191641
2012-01-06,2.2954059,23.752745,237.13403,14.760254,44.07112,0.74375814,0.70853645
2012-01-07,2.2050138,23.433708,234.99017,14.578279,41.397007,0.6979979,0.6678807
2012-01-08,1.7164708,21.985558,229.76704,13.597487,36.155544,0.48759297,0.4575108
2012-01-09,2.192925,22.671577,230.9883,14.1161175,48.100185,0.65368193,0.742869
2012-01-10,2.8411458,24.155256,234.39326,15.281196,63.775818,0.7443313,1.5214753
2012-01-11,2.9983528,25.110052,238.07481,15.952051,64.56751,0.75108546,1.6444443
2012-01-12,2.5898077,24.661034,236.93039,15.497256,50.721783,0.78348184,0.9188308
2012-01-13,2.5394485,24.257366,236.29593,15.078423,41.936012,0.79893756,0.7862936
2012-01-14,2.5294335,23.756065,233.84778,14.714183,39.7505,0.821583,0.7868769
2012-01-15,2.1075673,22.923454,230.01459,14.21837,42.129368,0.63869107,0.7753184
2012-01-16,2.4531271,23.391249,231.22415,14.609185,52.605484,0.682646,1.1588215
2012-01-17,2.619794,23.940208,233.12666,14.970393,54.70967,0.74427265,1.134435
2012-01-18,2.451999,23.705662,233.12608,14.762999,49.90944,0.7316309,0.91543794
2012-01-19,2.362275,23.262276,230.50607,14.495234,45.266502,0.7108856,0.82603985
2012-01-20,2.2264001,22.862219,228.3875,14.24249,38.84387,0.6915349,0.7058736
2012-01-21,2.2977257,22.682554,225.99654,14.128538,36.184574,0.75475925,0.6686096
2012-01-22,2.526335,23.387493,226.8254,14.701762,48.78908,0.8050869,0.9431619
2012-01-23,3.011001,24.628105,229.3277,15.683853,58.417088,0.8439779,1.5034741
2012-01-24,3.3716772,25.680387,232.43848,16.449018,60.56518,0.91838396,1.6846409
2012-01-25,2.6608198,25.175333,230.87378,16.007221,48.24746,0.8119922,0.9715629
2012-01-26,2.718186,24.672733,228.91132,15.553293,41.292366,0.9443895,0.8544126
2012-01-27,2.129545,22.85543,224.56831,14.100953,35.454636,0.6688714,0.59490204
2012-01-28,1.4452584,21.38157,220.16292,13.133449,34.958603,0.38613653,0.38290164
2012-01-29,1.7278917,21.838966,221.2282,13.506354,45.840477,0.457284,0.62648034
2012-01-30,2.0952032,22.148758,220.54434,13.82539,52.856983,0.5392656,1.0224863
2012-01-31,2.6042345,22.84821,222.34431,14.357452,56.076992,0.68106407,1.3207582
2012-02-01,2.1098106,22.700895,222.12782,14.178076,49.3035,0.58349806,0.7879658
2012-02-02,1.6876332,21.501589,217.08247,13.368717,42.171795,0.4655433,0.5921681
2012-02-03,1.6354754,20.82019,214.49957,12.900925,40.713108,0.43805513,0.58257735
2012-02-04,1.5708134,19.406557,202.85788,12.048527,34.821598,0.3942424,0.5836019
2012-02-05,1.362681,17.166666,197.2666,10.290006,26.709223,0.38219643,0.36382735
2012-02-06,1.0967333,15.840988,188.461,9.487001,26.225853,0.30290475,0.27167055
2012-02-07,0.5161463,11.129549,160.11482,6.355719,24.842455,0.10148126,0.1513937
2012-02-08,0.6108509,10.025419,151.46924,5.806326,36.74584,0.118324846,0.31744093
2012-02-09,0.7197316,9.955951,147.79218,5.882871,47.10673,0.13176316,0.45750853
2012-02-10,0.7323598,9.414356,141.04622,5.6166954,45.823414,0.15408814,0.45161304
2012-02-11,0.7178112,8.506499,136.36424,4.924899,32.404037,0.17381798,0.26745063
2012-02-12,0.6508499,7.99249,132.16667,4.597776,30.50673,0.16722856,0.19005114
2012-02-13,0.78443414,8.024552,128.50607,4.757799,44.788,0.17526674,0.5069042
2012-02-14,1.3647684,8.577123,129.39326,5.213605,48.399864,0.26533163,1.0396041
2012-02-15,2.1159983,9.204939,130.0273,5.7419124,49.256725,0.42502075,1.5923882
2012-02-16,2.6214368,10.19093,132.64197,6.535962,51.724373,0.49257565,1.9108107
2012-02-17,2.4076989,10.8473425,134.07712,7.080156,50.960274,0.42642438,1.6084396
2012-02-18,1.657886,10.381572,132.80344,6.6366262,40.968605,0.3357299,0.87736046
2012-02-19,0.92261744,9.039284,126.233826,5.5722127,32.565266,0.1897273,0.39849955
2012-02-20,0.77434015,7.980647,120.64572,4.739457,32.177444,0.17082791,0.29490495
2012-02-21,1.2682991,8.956817,123.2643,5.4443965,50.987675,0.28621912,0.74500716
2012-02-22,1.2308185,8.43212,122.28986,4.9456964,40.695312,0.329567,0.5283333
2012-02-23,1.0929557,8.304159,120.79824,4.891392,41.525528,0.27365413,0.51649606
2012-02-24,1.3354049,8.699451,121.98483,5.1286826,44.1779,0.34131733,0.6734795
2012-02-25,2.0233788,9.990612,124.91782,6.152802,58.05999,0.45117074,1.3529097
2012-02-26,1.9798504,10.561091,127.586655,6.5254188,57.54801,0.41007274,1.3422697
2012-02-27,1.1176873,9.243357,121.62031,5.5402946,37.060535,0.2837075,0.44617793
2012-02-28,1.3561006,9.344888,121.96086,5.532207,39.85193,0.368889,0.57617074
2012-02-29,1.5735801,9.910023,123.83059,5.908001,46.731262,0.40807337,0.79293716
2012-03-01,1.5537374,10.198152,124.35197,6.0423164,45.619938,0.4042303,0.7048829
2012-03-02,1.5359821,9.863807,122.93472,5.772819,36.90727,0.4341466,0.5676835
2012-03-03,1.6474919,10.1619005,123.40829,5.978192,38.480972,0.47701383,0.61973524
2012-03-04,1.5937545,10.147314,123.387924,5.914067,33.49388,0.4478219,0.5503672
2012-03-05,1.3882555,10.567447,124.21086,6.238879,40.34007,0.3680202,0.4983865
2012-03-06,1.3732624,10.627672,124.55329,6.2709417,40.421513,0.36281863,0.5111523
2012-03-07,1.250158,10.186597,123.756935,5.932698,33.29887,0.3203802,0.421787
2012-03-08,1.2241547,9.747256,121.26155,5.6574235,29.219244,0.33278722,0.40839607
2012-03-09,1.1504143,9.470104,119.000435,5.5953207,36.725956,0.27642077,0.4946495
2012-03-10,1.1572429,9.792894,119.38648,5.8625073,42.717045,0.2687437,0.5229004
2012-03-11,1.2101837,9.998267,120.04029,6.029752,45.01291,0.2922308,0.56311154
2012-03-12,1.2981906,10.2358465,120.18544,6.2071056,46.04894,0.31994691,0.57057655
2012-03-13,1.3367183,10.396158,120.62262,6.3041596,45.759758,0.33194774,0.5674782
2012-03-14,1.6998303,11.509388,123.31817,7.203784,58.142548,0.4132411,0.95441127
2012-03-15,1.8063642,11.132583,122.273544,6.8245234,43.339462,0.5153858,0.770892
2012-03-16,1.7707859,10.821924,122.16103,6.48368,34.590343,0.5201338,0.6561056
2012-03-17,1.8158263,11.584056,123.45061,7.0694685,46.213943,0.5319405,0.713158
2012-03-18,1.3061408,11.557626,124.38504,7.0790005,50.78314,0.31678763,0.6432675
2012-03-19,1.1569045,11.153524,123.18804,6.8021374,52.99991,0.25114638,0.6711213
2012-03-20,1.180739,10.742635,122.38648,6.4797807,48.419075,0.27979672,0.6045864
2012-03-21,1.1792159,10.387782,121.35226,6.190497,43.707718,0.30447087,0.5039401
2012-03-22,1.4278799,10.894569,122.753174,6.574957,50.029552,0.36836997,0.74016327
2012-03-23,1.5454736,11.667389,124.668396,7.1945405,59.26168,0.34894478,0.98650753
2012-03-24,1.4256594,11.61814,124.848495,7.12305,53.05361,0.34515816,0.78743094
2012-03-25,1.2939436,10.4955225,120.77224,6.2599654,34.26219,0.3633828,0.44829127
2012-03-26,1.2888527,10.665944,120.47415,6.425621,44.06585,0.35463154,0.49026936
2012-03-27,1.1681786,10.626949,120.435585,6.404535,45.889645,0.31008992,0.5112945
2012-03-28,1.2170259,10.226026,118.470535,6.093443,37.903614,0.3308104,0.44244882
2012-03-29,1.5623488,10.666378,118.97574,6.4526286,46.068924,0.47046956,0.6541118
2012-03-30,1.5845835,11.400491,121.27672,7.0330734,50.820652,0.38732126,0.91869086
2012-03-31,1.6495478,11.498844,121.529465,7.036395,45.722363,0.44537118,0.74441934
2012-04-01,1.6040968,11.551993,121.29683,7.0205083,44.242035,0.44742924,0.6381382
2012-04-02,1.5613265,11.96837,122.2646,7.3554306,51.24907,0.44024858,0.6723376
2012-04-03,1.6183406,12.222415,123.59549,7.4777584,49.554752,0.43633783,0.71125454
2012-04-04,1.044817,11.46476,122.65117,6.9672155,46.041763,0.22684233,0.4739854
2012-04-05,1.100793,10.651791,120.27148,6.3277006,32.068127,0.27888954,0.3453082
2012-04-06,1.2177683,10.95234,119.866356,6.6606007,45.93869,0.34321517,0.4989326
2012-04-07,1.6218746,12.093299,123.18648,7.5649915,57.914047,0.43402478,0.9470953
2012-04-08,1.4428663,11.547227,121.47574,7.103842,44.599968,0.3960229,0.596511
2012-04-09,1.2321454,11.184142,120.68677,6.746245,40.556828,0.3150816,0.4538697
2012-04-10,1.4205706,11.036973,119.915474,6.6008086,37.469086,0.39604095,0.49483904
2012-04-11,1.3673025,10.93342,119.23549,6.496967,32.629013,0.37768993,0.44038624
2012-04-12,1.276757,10.451617,117.75187,6.184142,33.02121,0.34706727,0.41705257
2012-04-13,1.6278163,10.898325,118.52164,6.507799,37.07908,0.49041378,0.5817898
2012-04-14,1.8145671,11.994368,121.23017,7.34431,53.288338,0.5057048,0.8499264
2012-04-15,1.8608463,12.679088,123.68689,7.8162913,55.988636,0.49715662,0.93213594
2012-04-16,1.9251133,12.268631,121.90863,7.4802136,41.368713,0.5653163,0.7148866
2012-04-17,1.9672742,12.309359,121.9799,7.4644713,38.170197,0.5613401,0.7247978
2012-04-18,1.8906611,12.65829,122.647415,7.713605,41.576168,0.5390309,0.7061737
2012-04-19,1.8474644,12.732525,123.16575,7.7219815,38.74227,0.538056,0.6212946
2012-04-20,1.595957,13.028741,124.06308,7.9767475,48.443035,0.44943088,0.61176705
2012-04-21,1.9788643,14.123917,127.22859,8.829433,60.360477,0.54138684,0.9720695
2012-04-22,1.9126408,13.461583,125.36765,8.240035,41.354736,0.5561182,0.6657911
2012-04-23,1.6277463,13.244946,125.0544,8.056181,39.93572,0.47905836,0.5202624
2012-04-24,1.6705346,13.9197,127.04083,8.567447,49.622223,0.44603464,0.6458333
2012-04-25,1.9888206,14.704362,129.52582,9.156123,56.956528,0.54464996,0.93234354
2012-04-26,2.32284,15.824523,132.49678,10.06528,64.44096,0.56238717,1.3230611
2012-04-27,2.2428532,16.184864,133.99562,10.316291,62.451366,0.5418652,1.2587174
2012-04-28,2.3918052,16.550982,135.13095,10.575101,62.54214,0.58867705,1.3181597
2012-04-29,2.39779,16.484692,135.04501,10.496389,57.89135,0.60070497,1.2695742
2012-04-30,2.5891306,16.654245,135.37488,10.623628,54.949715,0.6994286,1.2735007
2012-05-01,2.3853264,16.15338,132.87709,10.255199,47.9591,0.658967,1.0431696
2012-05-02,2.3360999,16.65728,134.2874,10.67201,58.456295,0.64982307,1.1943353
2012-05-03,2.943268,18.04275,137.69527,11.8316,69.24779,0.7723453,1.7343614
2012-05-04,3.5246763,19.443819,141.54276,12.985413,73.90129,0.8480218,2.1513329
2012-05-05,3.5104167,20.305748,144.31657,13.670133,70.87421,0.81239617,2.0150812
2012-05-06,3.200839,20.376371,144.78596,13.693096,65.60649,0.7831456,1.6827238
2012-05-07,3.320969,21.050404,146.71303,14.257221,66.25004,0.74277425,1.7909513
2012-05-08,3.6349857,21.72097,149.0709,14.800116,67.03967,0.8173766,1.9824185
2012-05-09,3.6639767,22.545204,151.69194,15.510976,66.56952,0.80352306,1.8959732
2012-05-10,4.233454,23.939919,155.18443,16.691074,73.11509,0.8918842,2.2697186
2012-05-11,4.778664,25.424032,159.08911,17.944252,77.022835,1.0059395,2.592256
2012-05-12,3.7864673,24.700895,158.2682,17.218803,62.16255,0.85202736,1.7964214
2012-05-13,3.064601,23.924177,158.44699,16.311813,59.745827,0.70160174,1.4339594
2012-05-14,3.4265463,24.01372,158.71144,16.363375,62.50525,0.81550586,1.5849491
2012-05-15,3.6166165,23.572067,157.96591,16.010832,56.865273,0.90299815,1.6579764
2012-05-16,3.6320047,23.425476,158.23671,15.828134,55.66647,0.92757076,1.6590335
2012-05-17,3.8564007,23.626806,159.35558,15.9766035,58.159527,1.011879,1.7892047
2012-05-18,3.7582705,23.405256,158.51993,15.868428,55.57786,1.0402992,1.6355859
2012-05-19,3.4656606,22.927933,156.77556,15.545783,49.411648,0.9523126,1.4188737
2012-05-20,3.3003457,22.723425,155.66927,15.456673,47.13575,0.88441473,1.3122991
2012-05-21,3.235686,22.358751,153.62392,15.238012,43.925114,0.88249207,1.2574469
2012-05-22,3.609946,22.458406,152.90237,15.359763,44.39583,1.0763197,1.4091159
2012-05-23,3.5991704,23.117706,154.13893,15.892404,52.93674,1.0461755,1.4394453
2012-05-24,3.930676,23.585789,155.17288,16.243357,55.02123,1.2649932,1.5584358
2012-05-25,4.0133457,24.051992,155.60529,16.630705,54.9287,1.2932463,1.5970604
2012-05-26,4.441255,25.108751,157.76501,17.517042,63.611683,1.3463,1.9310617
2012-05-27,4.9272346,25.94555,160.44035,18.188187,65.96392,1.4934603,2.350574
2012-05-28,5.0516973,26.724293,162.10399,18.874062,66.58558,1.4204758,2.4776614
2012-05-29,5.2306604,27.645002,163.85211,19.68472,68.800835,1.4280943,2.5767632
2012-05-30,5.497459,28.77643,166.94078,20.624928,72.56969,1.5037708,2.7123196
2012-05-31,5.320317,29.378393,168.97285,21.128971,69.81293,1.4747663,2.450065
2012-06-01,5.109824,29.54997,169.6723,21.296072,62.430214,1.4145545,2.185566
2012-06-02,5.1595945,30.174465,170.71448,21.862362,62.697586,1.411341,2.1594229
2012-06-03,5.484887,31.532928,174.09619,22.97386,71.97254,1.4469553,2.4434192
2012-06-04,5.9545894,32.80676,177.76675,23.985413,76.147385,1.5898054,2.8194346
2012-06-05,5.905758,33.02903,179.10774,24.152369,69.58959,1.7058645,2.5945895
2012-06-06,5.545997,32.22256,176.63734,23.573513,57.61283,1.7245767,2.161535
2012-06-07,5.117095,31.270365,174.16335,22.842432,47.606163,1.6012195,1.9008905
2012-06-08,4.7429028,31.126661,173.98657,22.689053,53.50308,1.5895662,1.6638075
2012-06-09,4.546595,31.573223,176.36511,22.877382,64.17576,1.5180486,1.8103427
2012-06-10,4.8872128,32.963318,180.10442,24.002022,73.92389,1.5381418,2.1813643
2012-06-11,5.7377443,34.626804,184.31961,25.391104,80.610146,1.623339,2.7825048
2012-06-12,6.591171,36.198586,188.26906,26.714327,82.09386,1.7553393,3.2363653
2012-06-13,7.205307,37.73238,192.20883,28.000433,82.73677,1.8130597,3.5344431
2012-06-14,7.0657225,38.80936,195.03654,28.918255,79.757256,1.757984,3.26843
2012-06-15,6.942972,39.27672,196.64038,29.303293,74.21643,1.8438087,2.996071
2012-06-16,6.6075854,39.898182,198.56874,29.820623,73.89372,1.725723,2.735061
2012-06-17,6.465891,40.916233,202.02773,30.604708,76.16107,1.647598,2.6798635
2012-06-18,6.758959,41.957394,205.74567,31.436308,77.20512,1.6388965,2.9090009
2012-06-19,6.8873215,42.357307,208.14688,31.752745,72.94966,1.7740242,2.842448
2012-06-20,7.0412784,42.683132,209.45436,32.06167,72.8058,1.8793553,2.8587906
2012-06-21,7.2316127,43.35861,212.53394,32.59474,74.29526,1.9287217,3.048545
2012-06-22,6.452913,42.677067,212.89746,32.02311,66.988174,1.8465618,2.483998
2012-06-23,5.9115353,41.465195,210.62074,31.067303,60.04377,1.7259712,2.1562839
2012-06-24,5.506815,40.393124,206.381,30.399914,53.33285,1.6647575,1.8804972
2012-06-25,5.527768,40.55358,206.74062,30.549393,58.745647,1.7210021,1.8937527
2012-06-26,5.2479534,39.522385,204.58911,29.681398,51.838936,1.6733103,1.7038449
2012-06-27,5.1585155,39.9844,205.60803,30.090122,58.925972,1.5871854,1.7109206
2012-06-28,5.6283197,40.91912,207.78552,30.875793,64.99842,1.6490693,1.971722
2012-06-29,6.294447,42.065857,210.84648,31.810225,69.774414,1.7919443,2.3658855
2012-06-30,6.5960226,42.917824,213.4977,32.498844,70.5932,1.8287117,2.5718255
2012-07-01,7.045487,43.440353,214.98715,32.997257,67.51874,1.9769642,2.719427
2012-07-02,7.4267178,44.607162,217.69945,34.000435,72.16834,2.0839877,2.8848028
2012-07-03,6.9122777,45.480793,220.98224,34.705227,73.36922,1.9550657,2.6705887
2012-07-04,6.595447,45.467216,220.56456,34.747257,68.837524,1.9215771,2.4101992
2012-07-05,7.096801,46.07409,222.68832,35.21534,71.16968,2.1367977,2.6963687
2012-07-06,7.303065,46.797516,225.25607,35.745377,70.612366,2.223945,2.7655866
2012-07-07,6.750456,46.285385,225.001,35.40049,59.203697,2.102966,2.3039901
2012-07-08,5.573693,43.759098,218.16118,33.46404,47.774395,1.8288381,1.7146903
2012-07-09,5.4662337,43.786682,218.43097,33.477325,56.03373,1.7181791,1.7089596
2012-07-10,6.3770037,45.23729,221.87247,34.602688,69.21006,1.9073874,2.2234347
2012-07-11,7.2718644,47.031628,226.0413,36.055172,78.66582,2.0843308,2.8128655
2012-07-12,8.361507,48.9405,230.46606,37.6619,83.2652,2.272228,3.5715492
2012-07-13,8.554689,50.18703,233.6775,38.741478,80.73364,2.3190217,3.6192975
2012-07-14,8.707966,50.875072,235.36655,39.332756,73.8347,2.4768558,3.3532348
2012-07-15,9.094894,51.553005,236.9145,39.95407,70.18024,2.6835554,3.4549077
2012-07-16,9.248542,51.958405,238.16306,40.36583,66.054474,2.825065,3.4855576
2012-07-17,8.716148,51.13287,236.78668,39.860195,58.051598,2.965812,3.0534577
2012-07-18,9.000388,51.132584,235.87434,40.05329,63.597443,3.1548555,3.2648103
2012-07-19,9.848728,52.946995,239.7032,41.60962,77.46065,3.3590682,3.9023416
2012-07-20,10.6655655,54.982956,243.98917,43.37103,83.989784,3.489466,4.440316
2012-07-21,11.324235,56.96375,248.40309,45.099075,86.44844,3.51646,4.7481856
2012-07-22,12.18569,58.77181,252.69482,46.64558,86.007454,3.9105422,5.099572
2012-07-23,11.857895,59.77484,255.2175,47.479202,79.90178,3.8065424,4.596359
2012-07-24,12.089611,60.991047,258.49164,48.52932,79.24005,3.9958658,4.5626535
2012-07-25,11.822973,62.248413,262.1196,49.598785,78.84421,3.8675396,4.3776064
2012-07-26,11.371487,62.788128,264.63907,49.997402,76.2858,3.8020067,4.094488
2012-07-27,11.023616,63.50982,267.86655,50.53885,75.13336,3.8169951,3.9172218
2012-07-28,8.875339,62.828278,268.59735,49.7435,69.080696,2.9868438,2.836012
2012-07-29,8.901566,62.87623,270.53308,49.677643,69.85963,2.9072204,2.7859845
2012-07-30,8.044521,62.274265,272.08926,48.893703,68.756836,2.612832,2.5039716
2012-07-31,7.6069355,60.002167,269.28653,47.09792,61.357555,2.5366478,2.234964
2012-08-01,7.9403615,60.482525,269.53265,47.626804,66.19766,2.4516673,2.3772454
2012-08-02,8.793526,62.248554,273.4213,49.05156,76.1741,2.5637727,2.8649263
2012-08-03,10.011577,64.31398,277.79132,50.759243,82.60967,2.8924394,3.5450969
2012-08-04,11.131607,66.09113,282.012,52.260834,83.4747,3.3301966,4.187595
2012-08-05,11.589842,66.66782,284.72516,52.80979,77.988205,3.7837548,4.36148
2012-08-06,12.252724,67.97458,287.8797,54.006355,80.01192,4.0718064,4.5956254
2012-08-07,13.283795,70.21115,292.26257,55.95826,84.90526,4.254353,5.1159124
2012-08-08,15.837488,72.63533,296.99017,58.124207,87.7398,5.434756,6.548546
2012-08-09,16.229622,74.83463,301.5094,60.09373,87.95194,5.4718146,6.444913
2012-08-10,15.711522,76.703064,305.74683,61.726315,86.11254,5.304814,5.9425573
2012-08-11,15.429286,77.82236,308.99002,62.730648,82.64038,5.2797694,5.559636
2012-08-12,15.447592,79.36251,312.79346,64.134315,83.6593,5.373687,5.478627
2012-08-13,11.710437,77.9961,313.08505,62.817448,72.56608,4.033985,3.7217536
2012-08-14,9.091306,73.331024,305.88245,58.63547,62.686966,3.4654057,2.7525027
2012-08-15,10.89856,73.93891,308.0566,59.254044,69.955605,3.8722649,3.3685076
2012-08-16,11.612368,74.50563,310.58694,59.78033,72.41299,4.3095684,3.7815783
2012-08-17,11.236862,72.49148,309.76935,57.88475,67.45387,4.5494113,3.7570994
2012-08-18,9.768884,71.34951,309.9779,56.80286,69.774506,3.6172507,3.0938842
2012-08-19,9.404988,70.27715,310.53265,55.7279,69.229454,3.6593733,3.0223498
2012-08-20,9.222072,70.10818,312.3472,55.492344,71.40752,3.5333848,2.9541812
2012-08-21,10.276416,71.16262,315.40512,56.39168,76.00566,3.8245459,3.4452043
2012-08-22,10.379369,71.76978,317.68616,56.937466,76.87661,3.7409103,3.4745202
2012-08-23,10.167184,72.79535,319.98816,57.78755,77.46428,3.4751003,3.3035953
2012-08-24,9.769423,73.14746,321.49652,58.167824,75.08326,3.2540755,3.1131933
2012-08-25,7.21409,69.551414,317.04074,55.045784,62.903263,2.3960454,2.1186543
2012-08-26,5.8478527,64.04376,307.5371,50.188187,54.074566,1.9756192,1.591631
2012-08-27,7.1000504,63.688763,305.41232,49.992058,58.796627,2.2587152,2.2048445
2012-08-28,8.691479,64.56095,306.74683,50.679375,65.69218,2.8099456,2.9954484
2012-08-29,9.898467,65.6723,308.66998,51.522385,69.46168,3.211461,3.5760782
2012-08-30,10.990622,67.801414,312.56686,53.176487,77.77002,3.7178924,4.051931
2012-08-31,11.848281,70.13706,316.93964,55.016754,82.53644,3.913566,4.442167
2012-09-01,12.468709,72.343735,321.36206,56.822933,83.79821,4.046505,4.724897
2012-09-02,12.399205,73.77484,324.64774,57.9831,79.51197,4.1099277,4.487031
2012-09-03,10.858574,73.24696,325.09677,57.72877,73.59138,3.726937,3.7059932
2012-09-04,10.402136,72.99754,323.36438,57.73108,68.136536,3.5371535,3.3365355
2012-09-05,10.90407,74.09778,326.1212,58.60442,74.63418,3.652874,3.565463
2012-09-06,11.103807,75.75534,330.00867,59.98758,78.44156,3.5834777,3.7027988
2012-09-07,12.087246,77.461006,333.60037,61.406414,80.35155,3.929173,4.1316795
2012-09-08,12.205921,79.10485,337.67648,62.690784,81.052444,4.037652,4.1816664
2012-09-09,9.303812,76.877525,336.28162,60.869297,71.025246,3.144987,2.9536474
2012-09-10,8.780995,75.664215,335.53003,59.878826,68.96556,2.9082065,2.670573
2012-09-11,10.551257,77.59474,339.6284,61.35962,78.28885,3.4231026,3.4356394
2012-09-12,12.250611,79.60644,344.1638,62.959995,82.181496,4.0464234,4.30573
2012-09-13,9.661826,76.65049,340.40338,60.78293,71.59396,3.4263656,3.223717
2012-09-14,8.07886,73.13244,334.73526,57.739456,61.82984,2.8604267,2.4108062
2012-09-15,8.248736,71.94512,335.62347,56.42591,69.59756,2.6913002,2.5405722
2012-09-16,8.516002,72.451904,338.88937,56.14486,75.97003,2.6659536,2.936155
2012-09-17,9.535768,73.44555,342.249,56.658867,77.63319,2.9471405,3.459949
2012-09-18,11.009727,74.772385,345.66666,57.66392,77.766,3.605304,3.999718
2012-09-19,11.740473,76.391106,349.46463,58.934143,79.90546,3.7935328,4.3756185
2012-09-20,9.970826,75.38013,350.01315,58.135902,72.99301,3.6133895,3.6060488
2012-09-21,9.698792,74.31644,349.72214,57.267765,72.65066,3.396005,3.372916
2012-09-22,8.068015,70.96317,344.83234,54.80055,62.949646,3.0428152,2.6526518
2012-09-23,7.454068,67.24754,332.29953,52.373917,52.618935,3.100493,2.38709
2012-09-24,8.143818,67.1037,331.6382,52.219814,64.996544,3.1833344,2.735238
2012-09-25,7.4963374,65.40353,331.31485,50.554016,68.258255,2.828705,2.5872622
2012-09-26,5.315517,61.452774,319.0169,47.607597,50.336266,1.9239962,1.4768435
2012-09-27,3.6866333,56.18602,305.94614,42.733246,47.34732,1.1542325,0.99217397
2012-09-28,4.1745086,56.28914,306.36728,42.54246,60.587303,1.2922624,1.3238238
2012-09-29,5.40057,58.011265,309.62665,43.811382,69.007675,1.5921545,2.0065308
2012-09-30,5.6583376,57.92533,308.78827,43.8147,61.840942,1.8238983,1.9027984
